headline;type;date;section;author;authorInfo;location;url
Dejen a las ciudades gobernarse;opinion;09/08/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/dejan-ciudades-gobiernen_6_801829833.html
Los ayuntamientos se preparan para dar la batalla en los tribunales para controlar Airbnb ;news;07/08/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/ayuntamientos-preparan-batalla-tribunales-Airbnb_0_801070282.html
Golpe al control sobre Airbnb: La CNMC recurre la normativa de viviendas turísticas de Madrid, Bilbao y Donostia;news;07/08/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/CNMC-Madrid-Bilbao-San-Sebastian_0_801070089.html
Por qué la guerra del taxi es nuestra guerra (incluso si no te gustan los taxistas);opinion;01/08/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/guerra-taxi_6_799030117.html
Francia recuperará la regulación de los precios de alquiler tras una fuerte subida;news;29/07/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/regulacion-contratos-alquiler-Paris-importante_0_795821045.html
Madrid regulará el servicio de coches, motos y bicis compartidas para extenderlo fuera de la almendra central;news;25/07/2018;mejores_ciudades;Sofía Pérez Mendoza;;;eldiario.es/madrid/Ayuntamiento-Madrid-ordenanza-bicicletas-compartidas_0_796521148.html
La nueva fachada de Alemania;opinion;22/07/2018;mejores_ciudades;Fernando Caballero Mendizábal,Jaime Caballero Mendizábal ;Arquitectos;;eldiario.es/tribunaabierta/nueva-fachada-Alemania_6_794480556.html
El Gobierno de Carmena cierra 148 pisos turísticos en dos meses e investiga otros 339 alojamientos;news;19/07/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/Carmena-ordenado-actividad-turisticos-estudia_0_794421332.html
Los colectivos de vivienda tachan de insuficientes las medidas anunciadas por Pedro Sánchez;news;17/07/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/insuficientes-restrictivos-Pedro-Sanchez-izquierda_0_793721377.html
El Gobierno estrechará los controles sobre la vivienda turística para excluirla de la ley de arrendamientos de temporada;news;17/07/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Gobierno-estrechara-Ley-Arrendamientos-Urbanos_0_793720729.html
Airbnb tendrá que entregar a Hacienda todos los datos de anfitriones y clientes;news;13/07/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Airbnb-entregara-Hacienda-enero-utilice_0_791271301.html
Los berlineses reaccionan contra la publicidad omnipresente en sus calles;news;10/07/2018;mejores_ciudades;Carmela Negrete;;Berlín;eldiario.es/internacional/Alemania-Berlin-publicidad_0_791271558.html
Las claves de Madrid Central: quién podrá acceder al centro y qué pasa con los coches más contaminantes;news;09/07/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/Madrid-Central-acceder-APR-contaminantes_0_790921492.html
Los residentes del centro de Madrid podrán invitar hasta a 20 vehículos al mes a acceder a la gran APR;news;09/07/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/Ayuntamiento-Madrid-reduccion-contaminacion-trafico_0_790920901.html
El Gobierno prepara un plan para controlar el precio desbocado de los alquileres ;news;30/06/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Gobierno-perfila-controlar-desbocado-alquileres_0_786371817.html
El mapa de las niñas y niños de Madrid comienza a andar;news;29/06/2018;mejores_ciudades;Patricia Rafael;;;eldiario.es/madrid/ninas-ninos-Madrid-comienza-andar_0_787422149.html
La vivienda como mercancía y la cultura de la propiedad: nuestros apegos feroces;opinion;27/06/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/vivienda-mercancia-apego-feroz-espanol_6_786431381.html
El PSOE presenta una propuesta para que los proyectos de los presupuestos participativos de Madrid se hagan;news;26/06/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/PSOE-proyectos-ganadores-presupuestos-participativos_0_786372106.html
"Ciudadanos niega la existencia de una burbuja: ""Hay una reorientación de la oferta hacia el alquiler de vivienda""";news;22/06/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/reorientacion-oferta-alquiler-burbuja_0_784971971.html
Frente al despotismo urbano, comunalizar la ciudad ;opinion;21/06/2018;mejores_ciudades;David Hamou;;;eldiario.es/contrapoder/Frente-despotismo-urbano-comunalizar-ciudad_6_784681546.html
"El sector inmobiliario arremete contra Colau y califica de ""barrabasada populista"" la obligación de destinar un 30% a vivienda social";news;19/06/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/inmobiliario-barrabasada-populista-obligacion-Barcelona_0_783921918.html
La obligación en Barcelona de destinar un 30% de pisos nuevos a uso social, en ocho claves;news;18/06/2018;mejores_ciudades;Pau Rodríguez;;;eldiario.es/catalunya/obligacion-destinar-nuevos-social-claves_0_783572370.html
Las ciudades japonesas intentan adaptarse al turismo masivo y descubren sus peligros;news;18/06/2018;mejores_ciudades;Justin McCurry;;Kioto;eldiario.es/theguardian/Japon-contaminacion-turistica-Airbnb-millones_0_783571781.html
Gobernar la vivienda para gobernar la ciudad;opinion;15/06/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Gobernar-vivienda-gobernar-ciudad_6_782581747.html
El alcalde de un distrito de París lanza un mapa online para atrapar a las ratas;news;12/06/2018;mejores_ciudades;Kim Willsher;;París;eldiario.es/theguardian/alcalde-distrito-Paris-online-atrapar_0_781472619.html
La Sareb tiene 1.600 viviendas para alquiler social sin adjudicar a la espera de acuerdos con Comunidades y ayuntamientos;news;11/06/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Sareb-adjudicar-alquileres-sociales-comprometidos_0_781122712.html
La propiedad de Argumosa 11 ha puesto en marcha nueve desahucios por impago del alquiler;news;05/06/2018;mejores_ciudades;Patricia Rafael;;;eldiario.es/madrid/propiedad-Argumosa-puesto-desahucios-alquiler_0_779023262.html
Airbnb da un ultimátum a los dueños de viviendas turísticas en Andalucía para cumplir con la ley de 2016;news;05/06/2018;mejores_ciudades;Alejandro Ávila ;;;eldiario.es/andalucia/Airbnb-ultimatum-viviendas-turisticas-Andalucia_0_772023416.html
El Supremo avala que haya un vehículo de servicios como Uber o Cabify por cada 30 taxis;news;04/06/2018;mejores_ciudades;eldiario.es ;;;eldiario.es/economia/Supremo-vehiculo-VTC-considera-servicio_0_778672673.html
"""La vivienda debe ser como el pan""";news;02/06/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/vivienda-debe-pan_0_777622906.html
El derecho a la ciudad (también) es cosa de niños;opinion;01/06/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/derecho-ciudad-cosa-ninos_6_777682234.html
Los colectivos por la vivienda irrumpen en la Feria SIMA para realizar una acción sorpresa contra la especulación ;news;31/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/colectivos-vivienda-Feria-SIMA-especulacion_0_777272691.html
"De la Serna acusa a Colau de ""falta de voluntad política"" para construir más y frenar así la escalada del alquiler";news;30/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Serna-Colau-alcaldes-voluntad-construir_0_776922755.html
La nueva regulación del alquiler turístico en Palma frena a Airbnb;news;26/05/2018;mejores_ciudades;Angy Galvín;;;eldiario.es/economia/alquiler-turistico-baleres-airbnb_0_774473329.html
"""Hay que regular la vivienda de alquiler en relación al nivel de ingresos de la población""";news;25/05/2018;mejores_ciudades;Mónica Martín;;;eldiario.es/economia/economia-explotacion-ambiente-empresas-Gobiernos_0_775172654.html
Guía rápida para desmontar argumentos contra la regulación de las viviendas de uso turístico;opinion;25/05/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Guia-desmontar-argumentos-regulacion-viviendas_6_775232470.html
Donde tenemos razón no pueden crecen las flores, ni las bicis;opinion;23/05/2018;mejores_ciudades;Isabel Porras Novalbos;Activista probici. Periodista. Feminista. Vicepresidenta de la Federación Europea de Ciclistas;;eldiario.es/tribunaabierta/razon-pueden-crecen-flores-bicis_6_774182598.html
Así es la lucha de Barcelona y Berlín para terminar con los alquileres turísticos ilegales;news;23/05/2018;mejores_ciudades;Philip Oltermann / Stephen Burgen;;Berlín / Barcelona ;eldiario.es/theguardian/Barcelona-Berlin-terminar-alquileres-vacacionales_0_774123365.html
La propuesta de Unidos Podemos de subir a 5 años los contratos de alquiler y controlar precios abusivos supera su primer obstáculo;news;22/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Gobierno-propuesta-Unidos-Podemos-contratos_0_773773140.html
La Comisión Europea niega que actúe a favor de los lobbies del alquiler turístico;news;19/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Comision-Europea-interes-alquiler-turistico_0_771323479.html
La hipoteca de Montero e Iglesias incomoda a los movimientos por la vivienda digna;news;18/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Montero-Iglesias-recrudece-hipoteca-alquiler_0_772722961.html
Seattle aprueba un impuesto para que Amazon aporte fondos con destino a las viviendas sociales ;news;15/05/2018;mejores_ciudades;Levi Pulkkinen;;Seattle;eldiario.es/theguardian/Amazon-viviendas-sociales-Seattle_0_771673531.html
"La Comisión Europea achaca a España prácticas ""restrictivas"" sobre alquiler turístico en plena ofensiva municipal";news;13/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Comision-Europea-Espana-practicas-restrictivas_0_769573310.html
"Manifestaciones en 11 capitales reivindicarán el ""derecho a la ciudad"" frente al ""modelo neoliberal"" que hace subir alquileres y vulnera derechos";news;11/05/2018;mejores_ciudades;Iñigo Aduriz,Mónica Martín;;;eldiario.es/economia/Manifestaciones-capitales-reivindicaran-neoliberal-alquileres_0_769923745.html
La especulación inmobiliaria provoca movilizaciones sociales que reivindican el derecho a una ciudad digna;news;11/05/2018;mejores_ciudades;Mónica Martín;;;eldiario.es/economia/mercantilizacion-especulacion-recortes-vivienda-alquileres-manifestacion_0_770273129.html
Un robinson frente a sus cuatro vecinos morosos: las administraciones;news;11/05/2018;mejores_ciudades;Ana Sola;;;eldiario.es/andalucia/jaen/propietario-camineros-edificios-Jaen-administraciones_0_762924259.html
El Ayuntamiento de Madrid se propone ilegalizar casi toda la oferta profesional de viviendas turísticas ;opinion;09/05/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Ayuntamiento-Madrid-ilegalizar-profesional-turisticas_6_769633032.html
"Airbnb responde a las críticas por su lobby en Bruselas: ""Sugerir que disfrutamos de una atención preferencial es absurdo""";news;07/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Airbnb-Bruselas-Sugerir-disfrutamos-preferencial_0_768873744.html
El lobby de Airbnb presiona con fuerza en Bruselas para vetar las iniciativas regulatorias de las ciudades;news;06/05/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/Airbnb-Bruselas-iniciativas-minimizar-actividad_0_767823696.html
España necesita 1,5 millones de viviendas públicas para alquiler social, según la Fundación Alternativas;news;30/04/2018;mejores_ciudades;Mónica Martín;;;eldiario.es/economia/vivienda_protegida-Fundacion_Alternativas-hogares-desequilibrio_0_766423429.html
Una cita para aprender a hacer ciudades dignas de ser amadas;opinion;27/04/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/hacer-ciudades-dignas-amadas_6_765083504.html
Donde los contrapoderes de barrio echan raíces;opinion;23/04/2018;mejores_ciudades;"José Luis Fdez. Casadevante ""Kois"",Nerea Morán Alonso,Nuria del Viso";;;eldiario.es/ultima-llamada/huertos_urbanos-movimiento_vecinal_6_762983721.html
La nueva Operación Chamartín: ¿Alimentar una burbuja especulativa o cerrar una herida?;news;17/04/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/nueva-Operacion-Chamartin-fomento-burbuja_0_761874348.html
El crecimiento de los beneficios fiscales de las socimis provoca su entrada en los Presupuestos;news;14/04/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/crecimiento-irrupcion-Presupuestos-inversion-inmobiliaria_0_759424531.html
Ciudades: El escenario en el que nos jugamos el futuro;news;02/04/2018;mejores_ciudades;Antonio Lucio Gil;;Especialista en movilidad y socio del proyecto Eunoia;eldiario.es/sociedad/escenario-jugamos-futuro_0_756624442.html
La verdadera historia de BiciMAD;opinion;23/03/2018;mejores_ciudades;Inés Sabanés;;;eldiario.es/tribunaabierta/verdadera-historia-BiciMAD_6_753184704.html
El cierre de El Palentino: entre la gentrificación y la idealización de una Malasaña que ya no existe;news;14/03/2018;mejores_ciudades;Belén Remacha;;;eldiario.es/madrid/Palentino-gentrificacion-malasana_0_749975797.html
Confirmado: Black Panther no vive en Barcelona;opinion;14/03/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Confirmado-Black-Panther-vive-Barcelona_6_750034990.html
El reglamento de Colau contra Uber y Cabify abrirá un nuevo frente judicial por las licencias de transporte;news;13/03/2018;mejores_ciudades;Pau Rodríguez;;;eldiario.es/catalunya/reglamento-Colau-Uber-Cabify-autorizacion_0_749625254.html
"Así será la nueva Gran Vía: 248 árboles, nuevo mobiliario y un ""diseño vanguardista""";news;06/03/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/obras-nueva-Gran-Via-arboles-diseno_0_746826119.html
Cómo meterse hasta el fondo en una emergencia habitacional (y cómo salir de ella a tiempo);opinion;05/03/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/meterse-fondo-emergencia-habitacional-tiempo_6_746885309.html
Renovar parques, acondicionar solares, mejorar la accesibilidad: estas son las reivindicaciones históricas de los vecinos de Zaragoza;news;01/03/2018;mejores_ciudades;Óscar F. Civieta;;Zaragoza;eldiario.es/aragon/Renovar-acondicionar-accesibilidad-reivindicaciones-Zaragoza_0_745425694.html
Recuperar el relato de lo público para que los trenes lleguen a su hora;opinion;01/03/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Recuperar-relato-publico-trenes-lleguen_6_739536068.html
Los nuevos señores del ladrillo están expulsando a los vecinos del centro de las ciudades;news;01/03/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/senores-ladrillo-expulsando-vecinos-ciudades_0_745425879.html
"""Las ciudades que mejor regulan el mercado son las que disponen de vivienda pública en grandes cantidades""";news;24/02/2018;mejores_ciudades;Marina Estévez Torreblanca;;;eldiario.es/economia/vivienda-publica-ciudades-mercado_0_743325868.html
"""Nos disparan el precio a 140 vecinos"": el conflicto de los alquileres en Barcelona se extiende a las afueras";news;21/02/2018;mejores_ciudades;Pau Rodríguez;;;eldiario.es/catalunya/conflicto-alquileres-extiende-Barcelona-Quieren_0_741926662.html
El plan de movilidad de Carmena: calles a 30 km/h, más libertad para los peatones y monopatines sin auriculares;news;09/02/2018;mejores_ciudades;eldiario.es ;;;eldiario.es/madrid/Madrid-reducira-velocidad-peatones-quieran_0_738426199.html
Todas las veces que el PP criticó las medidas contra la contaminación de Carmena que ahora tilda de insuficientes;news;07/02/2018;mejores_ciudades;Fátima Caballero;;;eldiario.es/madrid/Todas-PP-contaminacion-Carmena-insuficientes_0_737727196.html
Carril Bici en Castellana, ¿para hoy o para mañana?;opinion;07/02/2018;mejores_ciudades;Pedro Bravo;;;eldiario.es/desde-mi-bici/Carril-Bici-Castellana-hoy-manana_6_737786232.html
Así funciona el primer municipio de Madrid que compra directamente la energía que consume;news;07/02/2018;mejores_ciudades;Sofía Pérez Mendoza;;;eldiario.es/madrid/Rivas-municipio-Madrid-contratar-electricas_0_737727176.html
La ola europea contra la privatización del agua;news;02/02/2018;mejores_ciudades;Aldo Mas;;;eldiario.es/economia/organizarse-luchar-privatizacion-agua_0_735627505.html
